Ano,Trimestre,Mês,Dia,SKU,Código Cliente,Loja,Quantidade Vendida
2018,Trim 2,maio,1,HL1024,509,Recife,3
2018,Trim 2,maio,1,HL1024,209,São Paulo,1
2018,Trim 2,maio,2,HL1001,513,Recife,1
2018,Trim 2,maio,2,HL1002,776,São Paulo,5
2018,Trim 2,maio,2,HL1003,285,Salvador,3
2018,Trim 2,maio,2,HL1005,18,Belo Horizonte,2
2018,Trim 2,maio,2,HL1005,601,Fortaleza,2
2018,Trim 2,maio,2,HL1005,797,São Paulo,3
2018,Trim 2,maio,2,HL1007,665,São Paulo,1
2018,Trim 2,maio,2,HL1008,506,Belo Horizonte,4
2018,Trim 2,maio,2,HL1009,253,Porto Alegre,3
2018,Trim 2,maio,2,HL1009,457,São Paulo,6
2018,Trim 2,maio,2,HL1010,93,Curitiba,5
2018,Trim 2,maio,2,HL1013,240,Curitiba,4
2018,Trim 2,maio,2,HL1018,18,Belo Horizonte,5
2018,Trim 2,maio,2,HL1018,701,Nova Iguaçu,5
2018,Trim 2,maio,2,HL1018,224,São Paulo,3
2018,Trim 2,maio,2,HL1019,61,Curitiba,4
2018,Trim 2,maio,2,HL1019,773,São Paulo,3
2018,Trim 2,maio,2,HL1021,257,Campinas,2
2018,Trim 2,maio,2,HL1021,371,Porto Alegre,3
2018,Trim 2,maio,2,HL1021,559,Salvador,3
2018,Trim 2,maio,2,HL1022,601,Fortaleza,1
2018,Trim 2,maio,2,HL1023,32,Recife,4
2018,Trim 2,maio,2,HL1023,15,Salvador,2
2018,Trim 2,maio,2,HL1024,51,Nova Iguaçu,3
2018,Trim 2,maio,2,HL1024,790,Salvador,5
2018,Trim 2,maio,2,HL1024,104,São Paulo,1
2018,Trim 2,maio,3,HL1001,99,Rio de Janeiro,3
2018,Trim 2,maio,3,HL1006,141,Guarulhos,2
2018,Trim 2,maio,3,HL1007,113,Fortaleza,4
2018,Trim 2,maio,3,HL1007,235,São Paulo,3
2018,Trim 2,maio,3,HL1009,731,Niterói,3
2018,Trim 2,maio,3,HL1009,227,Recife,5
2018,Trim 2,maio,3,HL1009,99,Rio de Janeiro,1
2018,Trim 2,maio,3,HL1011,796,Fortaleza,2
2018,Trim 2,maio,3,HL1013,703,Fortaleza,2
2018,Trim 2,maio,3,HL1014,772,São Paulo,5
2018,Trim 2,maio,3,HL1015,506,Belo Horizonte,2
2018,Trim 2,maio,3,HL1015,818,Fortaleza,4
2018,Trim 2,maio,3,HL1015,398,Recife,2
2018,Trim 2,maio,3,HL1015,429,São Paulo,3
2018,Trim 2,maio,3,HL1018,78,Nova Iguaçu,5
2018,Trim 2,maio,3,HL1018,32,Recife,3
2018,Trim 2,maio,3,HL1018,28,Rio de Janeiro,4
2018,Trim 2,maio,3,HL1019,203,Porto Alegre,2
2018,Trim 2,maio,3,HL1021,558,Rio de Janeiro,5
2018,Trim 2,maio,3,HL1023,303,São Paulo,3
2018,Trim 2,maio,3,HL1024,415,Belo Horizonte,3
2018,Trim 2,maio,3,HL1024,114,São Paulo,4
2018,Trim 2,maio,4,HL1001,1002,Porto Alegre,6
2018,Trim 2,maio,4,HL1002,492,Rio de Janeiro,5
2018,Trim 2,maio,4,HL1005,385,Belo Horizonte,1
2018,Trim 2,maio,4,HL1006,326,Rio de Janeiro,3
2018,Trim 2,maio,4,HL1007,429,São Paulo,2
2018,Trim 2,maio,4,HL1009,762,Goiânia,5
2018,Trim 2,maio,4,HL1009,380,Recife,2
2018,Trim 2,maio,4,HL1011,93,Curitiba,4
2018,Trim 2,maio,4,HL1012,694,Rio de Janeiro,2
2018,Trim 2,maio,4,HL1015,996,São Paulo,5
2018,Trim 2,maio,4,HL1016,409,Belo Horizonte,3
2018,Trim 2,maio,4,HL1019,275,Curitiba,6
2018,Trim 2,maio,4,HL1020,49,São Paulo,5
2018,Trim 2,maio,4,HL1021,522,Porto Alegre,4
2018,Trim 2,maio,4,HL1021,633,Recife,5
2018,Trim 2,maio,4,HL1022,805,Recife,5
2018,Trim 2,maio,4,HL1024,718,São Paulo,5
2018,Trim 2,maio,5,HL1001,50,São Paulo,5
2018,Trim 2,maio,5,HL1003,649,Nova Iguaçu,1
2018,Trim 2,maio,5,HL1004,362,Rio de Janeiro,3
2018,Trim 2,maio,5,HL1006,729,Recife,3
2018,Trim 2,maio,5,HL1007,150,Campinas,5
2018,Trim 2,maio,5,HL1007,616,Recife,5
2018,Trim 2,maio,5,HL1008,580,Fortaleza,3
2018,Trim 2,maio,5,HL1008,544,Salvador,1
2018,Trim 2,maio,5,HL1008,303,São Paulo,2
2018,Trim 2,maio,5,HL1009,23,Belo Horizonte,1
2018,Trim 2,maio,5,HL1009,275,Salvador,3
2018,Trim 2,maio,5,HL1013,209,São Paulo,4
2018,Trim 2,maio,5,HL1014,382,São Paulo,3
2018,Trim 2,maio,5,HL1015,1176,São Paulo,5
2018,Trim 2,maio,5,HL1019,57,São Paulo,1
2018,Trim 2,maio,5,HL1021,494,Recife,1
2018,Trim 2,maio,5,HL1021,156,Salvador,1
2018,Trim 2,maio,5,HL1023,535,Curitiba,1
2018,Trim 2,maio,5,HL1023,182,Goiânia,3
2018,Trim 2,maio,6,HL1001,931,Salvador,4
2018,Trim 2,maio,6,HL1003,419,Curitiba,2
2018,Trim 2,maio,6,HL1003,601,Fortaleza,4
2018,Trim 2,maio,6,HL1003,797,São Paulo,5
2018,Trim 2,maio,6,HL1005,697,Fortaleza,5
2018,Trim 2,maio,6,HL1006,799,Salvador,1
2018,Trim 2,maio,6,HL1007,21,Belo Horizonte,2
2018,Trim 2,maio,6,HL1007,366,Fortaleza,3
2018,Trim 2,maio,6,HL1007,711,Nova Iguaçu,5
2018,Trim 2,maio,6,HL1008,603,Recife,5
2018,Trim 2,maio,6,HL1008,28,Rio de Janeiro,1
2018,Trim 2,maio,6,HL1008,90,Salvador,2
2018,Trim 2,maio,6,HL1008,881,São Paulo,6
2018,Trim 2,maio,6,HL1009,557,Fortaleza,1
2018,Trim 2,maio,6,HL1009,854,Goiânia,9
2018,Trim 2,maio,6,HL1014,196,São Paulo,2
2018,Trim 2,maio,6,HL1015,286,Fortaleza,5
2018,Trim 2,maio,6,HL1015,773,São Paulo,4
2018,Trim 2,maio,6,HL1019,438,Goiânia,5
2018,Trim 2,maio,6,HL1021,814,Recife,3
2018,Trim 2,maio,6,HL1021,325,Rio de Janeiro,1
2018,Trim 2,maio,6,HL1021,776,São Paulo,4
2018,Trim 2,maio,6,HL1023,537,São Paulo,9
2018,Trim 2,maio,6,HL1024,685,Goiânia,3
2018,Trim 2,maio,6,HL1024,105,São Paulo,1
2018,Trim 2,maio,7,HL1001,427,Campinas,5
2018,Trim 2,maio,7,HL1001,820,Recife,2
2018,Trim 2,maio,7,HL1005,356,São Paulo,3
2018,Trim 2,maio,7,HL1007,210,Curitiba,1
2018,Trim 2,maio,7,HL1007,382,São Paulo,3
2018,Trim 2,maio,7,HL1008,24,Nova Iguaçu,4
2018,Trim 2,maio,7,HL1008,323,Porto Alegre,5
2018,Trim 2,maio,7,HL1008,57,São Paulo,2
2018,Trim 2,maio,7,HL1009,581,Belo Horizonte,5
2018,Trim 2,maio,7,HL1009,7,Curitiba,5
2018,Trim 2,maio,7,HL1009,284,Rio de Janeiro,4
2018,Trim 2,maio,7,HL1009,1137,Salvador,3
2018,Trim 2,maio,7,HL1014,511,Campinas,2
2018,Trim 2,maio,7,HL1018,590,Belo Horizonte,3
2018,Trim 2,maio,7,HL1018,663,Campinas,2
2018,Trim 2,maio,7,HL1019,54,Salvador,3
2018,Trim 2,maio,7,HL1020,72,Porto Alegre,5
2018,Trim 2,maio,7,HL1020,100,Salvador,3
2018,Trim 2,maio,7,HL1021,475,Belo Horizonte,3
2018,Trim 2,maio,7,HL1021,78,Guarulhos,9
2018,Trim 2,maio,7,HL1022,806,Nova Iguaçu,2
2018,Trim 2,maio,8,HL1001,138,Campinas,1
2018,Trim 2,maio,8,HL1001,43,Nova Iguaçu,2
2018,Trim 2,maio,8,HL1001,69,São Paulo,3
2018,Trim 2,maio,8,HL1002,728,São Paulo,4
2018,Trim 2,maio,8,HL1005,41,Guarulhos,2
2018,Trim 2,maio,8,HL1005,145,São Paulo,5
2018,Trim 2,maio,8,HL1007,574,Nova Iguaçu,1
2018,Trim 2,maio,8,HL1009,740,Fortaleza,5
2018,Trim 2,maio,8,HL1009,494,Recife,3
2018,Trim 2,maio,8,HL1009,817,Rio de Janeiro,2
2018,Trim 2,maio,8,HL1010,101,Guarulhos,1
2018,Trim 2,maio,8,HL1010,534,Salvador,4
2018,Trim 2,maio,8,HL1011,111,São Paulo,4
2018,Trim 2,maio,8,HL1013,555,Recife,5
2018,Trim 2,maio,8,HL1015,61,Curitiba,5
2018,Trim 2,maio,8,HL1015,130,Fortaleza,3
2018,Trim 2,maio,8,HL1015,374,Rio de Janeiro,2
2018,Trim 2,maio,8,HL1018,656,Campinas,2
2018,Trim 2,maio,8,HL1019,54,Salvador,3
2018,Trim 2,maio,8,HL1020,806,Nova Iguaçu,3
2018,Trim 2,maio,8,HL1020,773,São Paulo,2
2018,Trim 2,maio,8,HL1024,619,Curitiba,5
2018,Trim 2,maio,9,HL1001,752,Salvador,2
2018,Trim 2,maio,9,HL1001,753,São Paulo,1
2018,Trim 2,maio,9,HL1002,573,Rio de Janeiro,1
2018,Trim 2,maio,9,HL1005,287,Guarulhos,5
2018,Trim 2,maio,9,HL1005,671,Niterói,3
2018,Trim 2,maio,9,HL1005,646,Salvador,1
2018,Trim 2,maio,9,HL1005,540,São Paulo,3
2018,Trim 2,maio,9,HL1006,805,Recife,4
2018,Trim 2,maio,9,HL1007,33,Nova Iguaçu,3
2018,Trim 2,maio,9,HL1007,112,Porto Alegre,2
2018,Trim 2,maio,9,HL1008,657,Fortaleza,4
2018,Trim 2,maio,9,HL1008,807,Niterói,3
2018,Trim 2,maio,9,HL1008,12,Porto Alegre,5
2018,Trim 2,maio,9,HL1008,224,São Paulo,1
2018,Trim 2,maio,9,HL1012,804,Rio de Janeiro,5
2018,Trim 2,maio,9,HL1012,772,São Paulo,4
2018,Trim 2,maio,9,HL1013,541,São Paulo,1
2018,Trim 2,maio,9,HL1014,374,Rio de Janeiro,4
2018,Trim 2,maio,9,HL1015,191,Salvador,9
2018,Trim 2,maio,9,HL1018,154,Belo Horizonte,4
2018,Trim 2,maio,9,HL1018,243,Campinas,1
2018,Trim 2,maio,9,HL1018,608,São Paulo,2
2018,Trim 2,maio,9,HL1019,565,Fortaleza,5
2018,Trim 2,maio,9,HL1019,305,Porto Alegre,3
2018,Trim 2,maio,9,HL1019,156,Salvador,5
2018,Trim 2,maio,9,HL1020,21,Belo Horizonte,3
2018,Trim 2,maio,9,HL1020,380,Recife,1
2018,Trim 2,maio,9,HL1023,374,Rio de Janeiro,3
2018,Trim 2,maio,9,HL1023,202,São Paulo,1
2018,Trim 2,maio,9,HL1024,697,Recife,5
2018,Trim 2,maio,10,HL1001,66,Curitiba,5
2018,Trim 2,maio,10,HL1001,479,Guarulhos,3
2018,Trim 2,maio,10,HL1001,579,Nova Iguaçu,3
2018,Trim 2,maio,10,HL1001,325,Rio de Janeiro,1
2018,Trim 2,maio,10,HL1001,648,São Paulo,5
2018,Trim 2,maio,10,HL1004,103,Goiânia,4
2018,Trim 2,maio,10,HL1004,389,São Paulo,2
2018,Trim 2,maio,10,HL1005,346,Curitiba,5
2018,Trim 2,maio,10,HL1005,226,Rio de Janeiro,2
2018,Trim 2,maio,10,HL1006,187,Guarulhos,2
2018,Trim 2,maio,10,HL1007,758,Curitiba,3
2018,Trim 2,maio,10,HL1007,322,Recife,5
2018,Trim 2,maio,10,HL1008,395,Campinas,4
2018,Trim 2,maio,10,HL1008,374,Rio de Janeiro,3
2018,Trim 2,maio,10,HL1009,574,Nova Iguaçu,2
2018,Trim 2,maio,10,HL1009,248,Rio de Janeiro,3
2018,Trim 2,maio,10,HL1010,202,São Paulo,2
2018,Trim 2,maio,10,HL1012,818,Fortaleza,4
2018,Trim 2,maio,10,HL1012,228,Niterói,4
2018,Trim 2,maio,10,HL1014,184,Guarulhos,5
2018,Trim 2,maio,10,HL1015,259,Rio de Janeiro,2
2018,Trim 2,maio,10,HL1015,261,São Paulo,5
2018,Trim 2,maio,10,HL1018,772,São Paulo,1
2018,Trim 2,maio,10,HL1023,39,Recife,5
2018,Trim 2,maio,11,HL1001,113,Fortaleza,2
2018,Trim 2,maio,11,HL1001,675,Salvador,3
2018,Trim 2,maio,11,HL1001,314,São Paulo,1
2018,Trim 2,maio,11,HL1003,156,Salvador,4
2018,Trim 2,maio,11,HL1005,657,Fortaleza,3
2018,Trim 2,maio,11,HL1005,112,Porto Alegre,3
2018,Trim 2,maio,11,HL1005,27,Recife,3
2018,Trim 2,maio,11,HL1006,688,Niterói,5
2018,Trim 2,maio,11,HL1007,52,Rio de Janeiro,4
2018,Trim 2,maio,11,HL1007,665,São Paulo,5
2018,Trim 2,maio,11,HL1008,529,Campinas,3
2018,Trim 2,maio,11,HL1008,455,Porto Alegre,6
2018,Trim 2,maio,11,HL1008,235,São Paulo,2
2018,Trim 2,maio,11,HL1009,470,Guarulhos,6
2018,Trim 2,maio,11,HL1009,319,São Paulo,1
2018,Trim 2,maio,11,HL1010,370,Recife,5
2018,Trim 2,maio,11,HL1012,269,Fortaleza,1
2018,Trim 2,maio,11,HL1012,99,Rio de Janeiro,2
2018,Trim 2,maio,11,HL1013,472,Nova Iguaçu,4
2018,Trim 2,maio,11,HL1013,100,Salvador,4
2018,Trim 2,maio,11,HL1015,366,Fortaleza,4
2018,Trim 2,maio,11,HL1015,102,Guarulhos,4
2018,Trim 2,maio,11,HL1015,321,Recife,5
2018,Trim 2,maio,11,HL1015,319,São Paulo,1
2018,Trim 2,maio,11,HL1018,52,Rio de Janeiro,1
2018,Trim 2,maio,11,HL1019,161,Goiânia,4
2018,Trim 2,maio,11,HL1020,232,Salvador,2
2018,Trim 2,maio,11,HL1021,625,São Paulo,3
2018,Trim 2,maio,11,HL1024,261,São Paulo,3
2018,Trim 2,maio,12,HL1001,66,Curitiba,3
2018,Trim 2,maio,12,HL1001,1121,Porto Alegre,4
2018,Trim 2,maio,12,HL1001,237,Salvador,3
2018,Trim 2,maio,12,HL1002,471,Fortaleza,4
2018,Trim 2,maio,12,HL1002,649,Nova Iguaçu,1
2018,Trim 2,maio,12,HL1002,406,Rio de Janeiro,6
2018,Trim 2,maio,12,HL1005,686,Curitiba,3
2018,Trim 2,maio,12,HL1005,19,Nova Iguaçu,4
2018,Trim 2,maio,12,HL1007,388,Belo Horizonte,1
2018,Trim 2,maio,12,HL1007,52,Rio de Janeiro,2
2018,Trim 2,maio,12,HL1008,599,Fortaleza,2
2018,Trim 2,maio,12,HL1009,63,Curitiba,4
2018,Trim 2,maio,12,HL1009,701,São Paulo,4
2018,Trim 2,maio,12,HL1010,406,São Paulo,3
2018,Trim 2,maio,12,HL1012,39,Recife,4
2018,Trim 2,maio,12,HL1013,83,Guarulhos,2
2018,Trim 2,maio,12,HL1015,200,Porto Alegre,2
2018,Trim 2,maio,12,HL1018,569,Nova Iguaçu,1
2018,Trim 2,maio,12,HL1021,342,Recife,1
2018,Trim 2,maio,12,HL1024,738,Goiânia,5
2018,Trim 2,maio,13,HL1001,560,Curitiba,4
2018,Trim 2,maio,13,HL1001,523,Niterói,3
2018,Trim 2,maio,13,HL1001,370,Recife,5
2018,Trim 2,maio,13,HL1002,870,São Paulo,9
2018,Trim 2,maio,13,HL1003,786,Belo Horizonte,1
2018,Trim 2,maio,13,HL1005,510,Campinas,4
2018,Trim 2,maio,13,HL1005,335,Recife,1
2018,Trim 2,maio,13,HL1005,198,Salvador,2
2018,Trim 2,maio,13,HL1006,255,Fortaleza,4
2018,Trim 2,maio,13,HL1007,628,Curitiba,3
2018,Trim 2,maio,13,HL1007,691,Nova Iguaçu,3
2018,Trim 2,maio,13,HL1007,268,Recife,2
2018,Trim 2,maio,13,HL1008,234,Recife,5
2018,Trim 2,maio,13,HL1009,820,Recife,2
2018,Trim 2,maio,13,HL1009,476,Rio de Janeiro,2
2018,Trim 2,maio,13,HL1010,790,Salvador,1
2018,Trim 2,maio,13,HL1011,93,Curitiba,2
2018,Trim 2,maio,13,HL1013,84,Guarulhos,2
2018,Trim 2,maio,13,HL1015,163,Fortaleza,3
2018,Trim 2,maio,13,HL1015,551,Salvador,1
2018,Trim 2,maio,13,HL1015,446,São Paulo,3
2018,Trim 2,maio,13,HL1018,421,Belo Horizonte,2
2018,Trim 2,maio,13,HL1018,735,Fortaleza,3
2018,Trim 2,maio,13,HL1018,785,Porto Alegre,3
2018,Trim 2,maio,13,HL1019,484,São Paulo,2
2018,Trim 2,maio,13,HL1020,692,Salvador,3
2018,Trim 2,maio,13,HL1020,718,São Paulo,3
2018,Trim 2,maio,13,HL1021,321,Recife,1
2018,Trim 2,maio,13,HL1023,105,São Paulo,3
2018,Trim 2,maio,13,HL1024,493,Curitiba,2
2018,Trim 2,maio,13,HL1024,105,São Paulo,2
2018,Trim 2,maio,14,HL1001,1060,Fortaleza,2
2018,Trim 2,maio,14,HL1001,272,Guarulhos,5
2018,Trim 2,maio,14,HL1001,772,São Paulo,1
2018,Trim 2,maio,14,HL1002,310,São Paulo,1
2018,Trim 2,maio,14,HL1003,312,São Paulo,4
2018,Trim 2,maio,14,HL1005,493,Curitiba,4
2018,Trim 2,maio,14,HL1005,768,Recife,4
2018,Trim 2,maio,14,HL1005,698,São Paulo,9
2018,Trim 2,maio,14,HL1006,120,Campinas,5
2018,Trim 2,maio,14,HL1007,197,Recife,1
2018,Trim 2,maio,14,HL1008,174,Salvador,2
2018,Trim 2,maio,14,HL1009,456,Belo Horizonte,5
2018,Trim 2,maio,14,HL1009,513,Recife,4
2018,Trim 2,maio,14,HL1009,310,São Paulo,4
2018,Trim 2,maio,14,HL1014,265,Campinas,5
2018,Trim 2,maio,14,HL1014,612,Fortaleza,2
2018,Trim 2,maio,14,HL1015,357,Belo Horizonte,3
2018,Trim 2,maio,14,HL1015,773,São Paulo,2
2018,Trim 2,maio,14,HL1018,127,Guarulhos,3
2018,Trim 2,maio,14,HL1022,398,Recife,2
2018,Trim 2,maio,14,HL1024,66,Curitiba,4
2018,Trim 2,maio,15,HL1001,409,Belo Horizonte,4
2018,Trim 2,maio,15,HL1005,745,Belo Horizonte,2
2018,Trim 2,maio,15,HL1005,11,Rio de Janeiro,2
2018,Trim 2,maio,15,HL1005,608,São Paulo,1
2018,Trim 2,maio,15,HL1007,841,Belo Horizonte,7
2018,Trim 2,maio,15,HL1007,100,Salvador,2
2018,Trim 2,maio,15,HL1008,548,Guarulhos,3
2018,Trim 2,maio,15,HL1008,268,Recife,1
2018,Trim 2,maio,15,HL1008,111,São Paulo,4
2018,Trim 2,maio,15,HL1009,620,Porto Alegre,2
2018,Trim 2,maio,15,HL1009,541,São Paulo,1
2018,Trim 2,maio,15,HL1013,566,Recife,3
2018,Trim 2,maio,15,HL1013,405,Rio de Janeiro,1
2018,Trim 2,maio,15,HL1013,499,São Paulo,5
2018,Trim 2,maio,15,HL1015,774,Curitiba,3
2018,Trim 2,maio,15,HL1017,553,Fortaleza,3
2018,Trim 2,maio,15,HL1018,158,Recife,1
2018,Trim 2,maio,15,HL1019,53,São Paulo,2
2018,Trim 2,maio,15,HL1020,663,Fortaleza,2
2018,Trim 2,maio,15,HL1023,388,Belo Horizonte,3
2018,Trim 2,maio,15,HL1023,405,Rio de Janeiro,2
2018,Trim 2,maio,15,HL1023,160,São Paulo,5
2018,Trim 2,maio,16,HL1001,250,Curitiba,5
2018,Trim 2,maio,16,HL1001,82,Salvador,3
2018,Trim 2,maio,16,HL1001,114,São Paulo,2
2018,Trim 2,maio,16,HL1004,334,Guarulhos,5
2018,Trim 2,maio,16,HL1005,678,Campinas,2
2018,Trim 2,maio,16,HL1005,77,Nova Iguaçu,3
2018,Trim 2,maio,16,HL1005,436,Porto Alegre,1
2018,Trim 2,maio,16,HL1006,301,Salvador,3
2018,Trim 2,maio,16,HL1007,697,Fortaleza,2
2018,Trim 2,maio,16,HL1008,81,Recife,1
2018,Trim 2,maio,16,HL1009,87,Fortaleza,4
2018,Trim 2,maio,16,HL1009,650,São Paulo,4
2018,Trim 2,maio,16,HL1011,72,Porto Alegre,5
2018,Trim 2,maio,16,HL1012,722,Campinas,1
2018,Trim 2,maio,16,HL1015,817,Rio de Janeiro,3
2018,Trim 2,maio,16,HL1018,643,Curitiba,4
2018,Trim 2,maio,16,HL1018,169,Recife,3
2018,Trim 2,maio,16,HL1018,237,Salvador,2
2018,Trim 2,maio,16,HL1019,737,São Paulo,4
2018,Trim 2,maio,16,HL1020,446,São Paulo,4
2018,Trim 2,maio,16,HL1021,637,Curitiba,1
2018,Trim 2,maio,16,HL1021,292,Fortaleza,3
2018,Trim 2,maio,16,HL1021,247,Salvador,5
2018,Trim 2,maio,16,HL1023,818,Fortaleza,3
2018,Trim 2,maio,16,HL1023,90,Salvador,3
2018,Trim 2,maio,16,HL1023,772,São Paulo,4
2018,Trim 2,maio,17,HL1001,794,Fortaleza,5
2018,Trim 2,maio,17,HL1001,52,Rio de Janeiro,4
2018,Trim 2,maio,17,HL1002,532,Goiânia,5
2018,Trim 2,maio,17,HL1002,551,Salvador,4
2018,Trim 2,maio,17,HL1004,738,Goiânia,4
2018,Trim 2,maio,17,HL1005,524,Guarulhos,1
2018,Trim 2,maio,17,HL1005,312,Rio de Janeiro,4
2018,Trim 2,maio,17,HL1005,437,Salvador,4
2018,Trim 2,maio,17,HL1006,768,Recife,3
2018,Trim 2,maio,17,HL1008,467,Guarulhos,5
2018,Trim 2,maio,17,HL1008,20,Rio de Janeiro,1
2018,Trim 2,maio,17,HL1009,755,Campinas,1
2018,Trim 2,maio,17,HL1009,851,Fortaleza,4
2018,Trim 2,maio,17,HL1009,55,São Paulo,5
2018,Trim 2,maio,17,HL1013,160,São Paulo,3
2018,Trim 2,maio,17,HL1018,133,Fortaleza,4
2018,Trim 2,maio,17,HL1018,216,Salvador,5
2018,Trim 2,maio,17,HL1018,870,São Paulo,8
2018,Trim 2,maio,17,HL1019,416,Porto Alegre,1
2018,Trim 2,maio,17,HL1020,807,Campinas,7
2018,Trim 2,maio,17,HL1021,373,Recife,2
2018,Trim 2,maio,18,HL1001,394,Curitiba,2
2018,Trim 2,maio,18,HL1001,8,Goiânia,5
2018,Trim 2,maio,18,HL1001,100,Salvador,2
2018,Trim 2,maio,18,HL1001,57,São Paulo,5
2018,Trim 2,maio,18,HL1007,254,Recife,2
2018,Trim 2,maio,18,HL1008,799,Salvador,1
2018,Trim 2,maio,18,HL1009,659,Campinas,1
2018,Trim 2,maio,18,HL1009,790,Salvador,4
2018,Trim 2,maio,18,HL1012,739,Campinas,1
2018,Trim 2,maio,18,HL1012,261,São Paulo,2
2018,Trim 2,maio,18,HL1014,794,Porto Alegre,4
2018,Trim 2,maio,18,HL1015,1100,Porto Alegre,5
2018,Trim 2,maio,18,HL1015,1223,Salvador,2
2018,Trim 2,maio,18,HL1015,608,São Paulo,2
2018,Trim 2,maio,18,HL1017,181,Porto Alegre,5
2018,Trim 2,maio,18,HL1020,90,Salvador,4
2018,Trim 2,maio,18,HL1021,173,Goiânia,4
2018,Trim 2,maio,18,HL1021,219,Recife,3
2018,Trim 2,maio,18,HL1023,570,Rio de Janeiro,5
2018,Trim 2,maio,18,HL1024,696,Porto Alegre,1
2018,Trim 2,maio,19,HL1001,394,Curitiba,4
2018,Trim 2,maio,19,HL1001,795,Porto Alegre,1
2018,Trim 2,maio,19,HL1001,775,Salvador,4
2018,Trim 2,maio,19,HL1001,57,São Paulo,1
2018,Trim 2,maio,19,HL1002,509,Recife,3
2018,Trim 2,maio,19,HL1002,237,Salvador,5
2018,Trim 2,maio,19,HL1004,125,Rio de Janeiro,5
2018,Trim 2,maio,19,HL1005,650,Recife,6
2018,Trim 2,maio,19,HL1007,449,Curitiba,6
2018,Trim 2,maio,19,HL1007,247,Salvador,2
2018,Trim 2,maio,19,HL1008,412,Curitiba,5
2018,Trim 2,maio,19,HL1009,1614,Fortaleza,10
2018,Trim 2,maio,19,HL1009,129,Porto Alegre,1
2018,Trim 2,maio,19,HL1009,53,São Paulo,2
2018,Trim 2,maio,19,HL1012,565,Fortaleza,2
2018,Trim 2,maio,19,HL1013,234,Recife,3
2018,Trim 2,maio,19,HL1013,583,Salvador,5
2018,Trim 2,maio,19,HL1016,700,Salvador,3
2018,Trim 2,maio,19,HL1018,715,Curitiba,3
2018,Trim 2,maio,19,HL1018,494,Recife,5
2018,Trim 2,maio,19,HL1018,160,São Paulo,1
2018,Trim 2,maio,19,HL1019,171,Fortaleza,3
2018,Trim 2,maio,19,HL1021,328,Porto Alegre,3
2018,Trim 2,maio,19,HL1021,761,Salvador,5
2018,Trim 2,maio,19,HL1023,12,Porto Alegre,1
2018,Trim 2,maio,19,HL1023,106,Recife,2
2018,Trim 2,maio,20,HL1001,812,Curitiba,2
2018,Trim 2,maio,20,HL1001,157,Fortaleza,2
2018,Trim 2,maio,20,HL1001,452,Nova Iguaçu,3
2018,Trim 2,maio,20,HL1001,310,São Paulo,5
2018,Trim 2,maio,20,HL1002,216,Salvador,3
2018,Trim 2,maio,20,HL1005,500,Recife,2
2018,Trim 2,maio,20,HL1005,757,São Paulo,6
2018,Trim 2,maio,20,HL1006,99,Rio de Janeiro,1
2018,Trim 2,maio,20,HL1007,396,Salvador,2
2018,Trim 2,maio,20,HL1008,163,Fortaleza,5
2018,Trim 2,maio,20,HL1008,365,Goiânia,5
2018,Trim 2,maio,20,HL1008,140,São Paulo,3
2018,Trim 2,maio,20,HL1009,520,Belo Horizonte,1
2018,Trim 2,maio,20,HL1009,526,Curitiba,1
2018,Trim 2,maio,20,HL1013,54,Salvador,3
2018,Trim 2,maio,20,HL1015,519,Fortaleza,4
2018,Trim 2,maio,20,HL1015,797,São Paulo,1
2018,Trim 2,maio,20,HL1017,426,Fortaleza,5
2018,Trim 2,maio,20,HL1018,595,Recife,1
2018,Trim 2,maio,20,HL1018,408,São Paulo,5
2018,Trim 2,maio,20,HL1020,271,Curitiba,2
2018,Trim 2,maio,20,HL1021,617,São Paulo,5
2018,Trim 2,maio,20,HL1023,26,Guarulhos,1
2018,Trim 2,maio,20,HL1023,148,Rio de Janeiro,5
2018,Trim 2,maio,20,HL1024,719,Fortaleza,2
2018,Trim 2,maio,20,HL1024,213,Rio de Janeiro,1
2018,Trim 2,maio,21,HL1002,781,Recife,7
2018,Trim 2,maio,21,HL1003,446,São Paulo,4
2018,Trim 2,maio,21,HL1006,296,Goiânia,5
2018,Trim 2,maio,21,HL1007,599,Fortaleza,5
2018,Trim 2,maio,21,HL1008,653,Recife,4
2018,Trim 2,maio,21,HL1008,537,Rio de Janeiro,1
2018,Trim 2,maio,21,HL1009,1096,São Paulo,5
2018,Trim 2,maio,21,HL1010,743,Curitiba,2
2018,Trim 2,maio,21,HL1010,349,Goiânia,4
2018,Trim 2,maio,21,HL1011,1286,Fortaleza,6
2018,Trim 2,maio,21,HL1012,608,São Paulo,2
2018,Trim 2,maio,21,HL1013,942,Rio de Janeiro,4
2018,Trim 2,maio,21,HL1013,114,São Paulo,5
2018,Trim 2,maio,21,HL1015,240,Curitiba,1
2018,Trim 2,maio,21,HL1015,671,Porto Alegre,6
2018,Trim 2,maio,21,HL1015,52,Rio de Janeiro,5
2018,Trim 2,maio,21,HL1015,446,São Paulo,3
2018,Trim 2,maio,21,HL1023,621,Fortaleza,1
2018,Trim 2,maio,21,HL1024,483,Belo Horizonte,4
2018,Trim 2,maio,21,HL1024,665,São Paulo,4
2018,Trim 2,maio,22,HL1001,1457,Curitiba,5
